iter	Logloss
138	0.001318185562
139	0.001315051334
140	0.001312542312
141	0.001308098088
142	0.001303959445
143	0.001299202685
144	0.001293615904
145	0.001292680185
146	0.001290354418
147	0.001287482605
148	0.001283502677
149	0.001276079674
150	0.001270108078
151	0.001265691495
152	0.001261767557
153	0.001259154728
154	0.001255694136
155	0.001253145114
156	0.001250816706
157	0.001244459728
158	0.001240466379
159	0.001236088981
160	0.001233292418
161	0.001229516191
162	0.001227828055
163	0.001224413567
164	0.001223498764
165	0.001221163316
166	0.001220099585
167	0.001217559472
168	0.001214438168
169	0.001205852737
170	0.001200872855
171	0.001197747008
172	0.001195752631
173	0.001188376912
174	0.001186987702
175	0.001184220126
176	0.001181295256
177	0.001180278085
178	0.001176735979
179	0.001171317953
180	0.00116852595
181	0.001165896862
182	0.001163294358
183	0.001160420789
184	0.001157678179
185	0.001152651928
186	0.001150075749
187	0.001146656508
188	0.001143278804
189	0.001132471004
190	0.001129592342
191	0.001127654577
192	0.0011238519
193	0.001120113953
194	0.001117588267
195	0.001115993916
196	0.001114276918
197	0.001111997897
198	0.001109253586
199	0.00110745503
200	0.001105498646
201	0.001097940316
202	0.001097321867
203	0.001094345118
204	0.00109264142
205	0.001088900367
206	0.001084469033
207	0.001076874662
208	0.001074334451
209	0.001072880425
210	0.001070789732
211	0.00106931735
212	0.001066537888
213	0.001064815871
214	0.001057676899
215	0.001054921738
216	0.00104969493
217	0.00104685425
218	0.00104307719
219	0.001040032577
220	0.001037548062
221	0.001035349102
222	0.001033050098
223	0.001031931479
224	0.001029025614
225	0.001026849468
226	0.001023626424
227	0.001022366194
228	0.001020418432
229	0.001017274823
230	0.001015241788
231	0.001013252897
232	0.001011506359
233	0.001009689134
234	0.001003715616
235	0.001002081888
236	0.001000512819
237	0.000999838312
238	0.0009971189722
239	0.0009946900558
240	0.000993196774
241	0.0009914466263
242	0.0009898216405
243	0.0009827310031
244	0.0009757654599
245	0.0009738756777
246	0.0009711113103
247	0.0009695054596
248	0.0009650685033
249	0.000963167082
250	0.0009597260479
251	0.0009586974664
252	0.0009556753669
253	0.0009537078178
254	0.0009522475217
255	0.0009477110937
256	0.0009458662433
257	0.0009421102763
258	0.000939800006
259	0.0009355532771
260	0.0009315341627
261	0.0009298537959
262	0.0009295116786
263	0.0009275669048
264	0.0009261458267
265	0.0009247330166
266	0.0009233520154
267	0.0009213754519
268	0.0009198929341
269	0.0009146137904
270	0.0009110424624
271	0.0009097403079
272	0.0009062749994
273	0.0009044587446
274	0.0009031470884
275	0.0008981533596
276	0.0008971621327
277	0.0008968302584
278	0.000895708786
279	0.000894636598
280	0.0008910340567
281	0.000890100983
282	0.0008880494842
283	0.000886584343
284	0.000884322731
285	0.0008834262134
286	0.0008823842938
287	0.0008794988493
288	0.0008774855877
289	0.000874714982
290	0.0008729199017
291	0.0008717614638
292	0.0008707775776
293	0.0008698811209
294	0.0008659319293
295	0.0008626023257
296	0.0008608121952
297	0.0008577081953
298	0.0008568595268
299	0.0008561064593
300	0.0008527267549
301	0.0008498218517
302	0.0008477156481
303	0.0008463821487
304	0.0008442729305
305	0.0008430969885
306	0.0008377341987
307	0.0008370976818
308	0.0008364392647
309	0.0008350567699
310	0.0008311999029
311	0.0008305182757
312	0.00082738728
313	0.0008255949074
314	0.0008238116386
315	0.000823273675
316	0.000821255778
317	0.00081937224
318	0.0008160658853
319	0.0008140919836
320	0.0008119123122
321	0.0008103439764
322	0.000808585373
323	0.0008074700314
324	0.0008026448139
325	0.0008012384664
326	0.0007982031386
327	0.0007965615042
328	0.0007958247333
329	0.0007948624895
330	0.0007926478965
331	0.000790199188
332	0.0007885252707
333	0.0007874258113
334	0.0007859087727
335	0.0007848330951
336	0.0007820540705
337	0.0007795927781
338	0.0007785384062
339	0.0007759169263
340	0.0007745210608
341	0.0007741245872
342	0.0007735806953
343	0.0007706976574
344	0.0007704373379
345	0.0007661110604
346	0.0007642707201
347	0.000762525106
348	0.0007604000568
349	0.0007578697347
350	0.0007552187822
351	0.0007540854026
352	0.0007523655109
353	0.0007518825441
354	0.0007509753163
355	0.000750123186
356	0.0007486689592
357	0.0007415197801
358	0.0007411109516
359	0.0007386915744
360	0.0007378518992
361	0.000736962733
362	0.0007340520848
363	0.0007336841935
364	0.0007306834682
365	0.0007299189136
366	0.0007292769817
367	0.000722979839
368	0.0007222672704
369	0.0007207170799
370	0.0007173516308
371	0.0007160167114
372	0.0007156019806
373	0.0007152064603
374	0.0007127137205
375	0.0007113008805
376	0.0007105692694
377	0.0007088679142
378	0.0007050058713
379	0.0007039760191
380	0.000701430341
381	0.0006953373656
382	0.0006946380988
383	0.000693806198
384	0.0006935153731
385	0.0006919924841
386	0.000691536111
387	0.0006849785586
388	0.0006845453425
389	0.0006820217375
390	0.0006817895345
391	0.0006795007026
392	0.0006791160298
393	0.0006761584616
394	0.0006754733458
395	0.0006730300303
396	0.0006713324042
397	0.000670183414
398	0.000665775137
399	0.0006647744117
400	0.0006617981504
401	0.0006612273189
402	0.0006606832977
403	0.0006582422084
404	0.0006563168126
405	0.000655810204
406	0.0006556015774
407	0.0006542740961
408	0.0006540075799
409	0.000651268496
410	0.0006507239139
411	0.0006487596367
412	0.0006477092505
413	0.0006455817046
414	0.0006448356848
415	0.0006441013796
416	0.0006428920395
417	0.0006423971172
418	0.000640249235
419	0.0006377759116
420	0.0006374896824
421	0.000635404427
422	0.0006348673887
423	0.0006319991206
424	0.0006309895532
425	0.0006306909589
426	0.0006266012249
427	0.0006263322717
428	0.0006216672448
429	0.000619745924
430	0.0006195316751
431	0.00061911223
432	0.0006156333799
433	0.0006130753696
434	0.0006119971581
435	0.0006097772847
436	0.00060776503
437	0.0006070479054
438	0.0006028618707
439	0.0006001600897
440	0.0005982108109
441	0.0005976574677
442	0.0005934807043
443	0.0005918338759
444	0.0005915093282
445	0.0005902057715
446	0.0005897545266
447	0.0005881304489
448	0.0005837910329
449	0.0005823052385
450	0.0005816807026
451	0.0005786816509
452	0.0005782177087
453	0.000578060744
454	0.0005767362779
455	0.0005757794572
456	0.000574307741
457	0.0005708045765
458	0.000568763081
459	0.0005674940702
460	0.0005672840395
461	0.0005649517169
462	0.0005638032293
463	0.0005633606286
464	0.0005617802916
465	0.0005616133374
466	0.000561091668
467	0.0005587647585
468	0.0005573776364
469	0.000557096796
470	0.0005542424668
471	0.0005524936396
472	0.0005521849377
473	0.0005509794648
474	0.0005495681548
475	0.0005491561145
476	0.0005460099231
477	0.0005450819282
478	0.0005410150552
479	0.0005394329859
480	0.0005378939945
481	0.0005374735568
482	0.0005368333376
483	0.0005363481542
484	0.0005359827755
485	0.0005351694473
486	0.0005336606886
487	0.0005322712766
488	0.000530676116
489	0.0005292136488
490	0.0005278126193
491	0.0005249493142
492	0.0005248318322
493	0.0005234827802
494	0.0005232163576
495	0.0005215483314
496	0.0005210987042
497	0.0005202949662
498	0.000519971103
499	0.0005184199078
500	0.0005181378721
501	0.0005178513364
502	0.0005153619414
503	0.0005143819905
504	0.0005133949827
505	0.0005120156315
506	0.0005088013664
507	0.0005085817987
508	0.0005067351062
509	0.0005054725821
510	0.0005051242596
511	0.0005036928314
512	0.0005026867304
513	0.0005018188611
514	0.0005013583141
515	0.0004977490375
516	0.0004974818421
517	0.0004955890559
518	0.0004932736531
519	0.000492921714
520	0.0004903517633
521	0.0004895190325
522	0.0004893895219
523	0.0004876163595
524	0.0004867676999
525	0.0004856432902
526	0.0004851734962
527	0.0004840202593
528	0.0004838739784
529	0.0004827549934
530	0.0004819415022
531	0.0004809935173
532	0.0004776085351
533	0.0004774960464
534	0.0004764905916
535	0.0004758104055
536	0.0004757621929
537	0.0004734700588
538	0.000471680487
539	0.0004715722587
540	0.0004705457727
541	0.0004694879214
542	0.0004685096148
543	0.000468047955
544	0.0004671188767
545	0.000466004992
546	0.0004656016118
547	0.0004647092502
548	0.0004625685478
549	0.0004619207247
550	0.0004616493343
551	0.0004607327492
552	0.0004599518017
553	0.0004587419231
554	0.0004577509007
555	0.0004563947791
556	0.0004563159535
557	0.0004542769658
558	0.000451888824
559	0.0004510243227
560	0.0004509486911
561	0.0004479514432
562	0.0004471221384
563	0.0004465477046
564	0.0004459117351
565	0.0004456316451
566	0.0004438018008
567	0.0004435398285
568	0.0004424565813
569	0.000442243309
570	0.0004419925301
571	0.0004399869842
572	0.0004372716964
573	0.0004353079239
574	0.0004327386865
575	0.0004314646967
576	0.000429963058
577	0.0004295344462
578	0.0004294562401
579	0.0004291581002
580	0.0004289118479
581	0.0004265743041
582	0.0004263830016
583	0.0004258381938
584	0.000424865171
585	0.0004213645719
586	0.0004193961464
587	0.0004191814535
588	0.0004187790043
589	0.0004166907805
590	0.0004164992879
591	0.0004135729024
592	0.0004127800113
593	0.0004110316502
594	0.0004108411244
595	0.00040904134
596	0.0004075073071
597	0.0004034646665
598	0.0004027263735
599	0.0004026700886
600	0.000400856936
601	0.0004003221139
602	0.0003999110573
603	0.0003987285674
604	0.000395769676
605	0.0003955835042
606	0.0003953169691
607	0.000393848036
608	0.0003937768548
609	0.000392201365
610	0.0003915352829
611	0.0003892548898
612	0.0003887126163
613	0.0003882564535
614	0.0003878162669
615	0.0003875925556
616	0.0003863024755
617	0.0003849245279
618	0.0003843126666
619	0.0003825767329
620	0.0003809620616
621	0.0003790926372
622	0.0003774504773
623	0.0003758858233
624	0.0003756888959
625	0.0003756402811
626	0.0003753494618
627	0.0003751234987
628	0.0003746187383
629	0.0003741285836
630	0.0003724930177
631	0.0003722814017
632	0.0003707271012
633	0.0003694484106
634	0.0003683044457
635	0.0003673332398
636	0.0003671547356
637	0.0003663232691
638	0.0003653129228
639	0.0003638895362
640	0.0003638544673
641	0.0003617201659
642	0.0003599560322
643	0.0003585277394
644	0.0003577319641
645	0.0003575308306
646	0.0003573208349
647	0.0003565613888
648	0.0003537136886
649	0.0003535532511
650	0.0003530239155
651	0.0003526301378
652	0.0003507134455
653	0.0003503837441
654	0.0003494353182
655	0.0003493275098
656	0.0003492432823
657	0.0003489454312
658	0.0003487820706
659	0.0003482930093
660	0.0003475067824
661	0.0003461433766
662	0.0003457223794
663	0.0003429700571
664	0.0003412985613
665	0.0003389329283
666	0.0003388649492
667	0.0003371760793
668	0.0003352118673
669	0.0003338127397
670	0.000332288199
671	0.0003307513916
672	0.000329284305
673	0.0003280020528
674	0.0003265374808
675	0.0003262373429
676	0.0003252062839
677	0.0003237369529
678	0.0003226805234
679	0.0003211334603
680	0.0003196679337
681	0.0003185693124
682	0.0003181012894
683	0.0003167919791
684	0.0003167066279
685	0.0003154794919
686	0.0003148045555
687	0.0003135603432
688	0.0003134933789
689	0.0003123129505
690	0.0003111682376
691	0.0003106131751
692	0.0003100242947
693	0.0003099588233
694	0.0003077084333
695	0.00030766051
696	0.0003072260488
697	0.0003061570484
698	0.0003051372845
699	0.0003048902999
700	0.0003041029168
701	0.0003032720052
702	0.000302554783
703	0.0003014659254
704	0.0003010297866
705	0.0003004060639
706	0.0002991650777
707	0.0002965441406
708	0.0002954619129
709	0.000294898757
710	0.0002935008125
711	0.0002934050458
712	0.00029232861
713	0.0002921105437
714	0.000291036109
715	0.0002908746705
716	0.0002895154953
717	0.0002882277641
718	0.0002873395026
719	0.0002866192363
720	0.0002861193947
721	0.0002851419756
722	0.0002848867631
723	0.000283967553
724	0.0002829946925
725	0.0002821056668
726	0.0002820597374
727	0.0002819418424
728	0.0002818083136
729	0.0002809419683
730	0.0002808245784
731	0.000279660941
732	0.0002790824475
733	0.0002787770134
734	0.0002773389707
735	0.0002759464422
736	0.0002755073485
737	0.0002750807368
738	0.0002735564016
739	0.000273521937
740	0.0002730839609
741	0.0002725476427
742	0.00027148654
743	0.0002714455318
744	0.0002698194229
745	0.0002689379975
746	0.0002685917831
747	0.0002682001551
748	0.0002678137519
749	0.0002677762792
750	0.0002669755388
751	0.0002668672522
752	0.0002643872274
753	0.0002635962229
754	0.00026191606
755	0.0002616191473
756	0.0002604462616
757	0.0002592195427
758	0.0002584386715
759	0.0002564191478
760	0.0002563788384
761	0.000255639602
762	0.0002549595036
763	0.0002543240641
764	0.0002539085225
765	0.0002521650516
766	0.0002520557119
767	0.0002496531864
768	0.0002492443583
769	0.0002480165496
770	0.0002479263287
771	0.0002476418654
772	0.0002475566815
773	0.000246068184
774	0.0002457637723
775	0.0002456110405
776	0.0002455263124
777	0.0002454550628
778	0.0002449341976
779	0.0002409240201
780	0.0002397551908
781	0.0002388526398
782	0.0002381523133
783	0.0002369608767
784	0.000236645072
785	0.0002359799828
786	0.0002355390919
787	0.0002346897819
788	0.0002346553943
789	0.0002345646039
790	0.0002330486352
791	0.0002309889141
792	0.0002308480894
793	0.0002304461652
794	0.0002283742591
795	0.0002279326169
796	0.0002261185047
797	0.0002260874855
798	0.0002258037625
799	0.0002257785241
800	0.0002244551784
801	0.0002236954358
802	0.000223433945
803	0.0002234051042
804	0.0002223989309
805	0.0002220239564
806	0.0002219426444
807	0.0002217082189
808	0.0002216814028
809	0.0002211117229
810	0.0002198678414
811	0.0002197223276
812	0.0002183251217
813	0.0002181785505
814	0.0002177296372
815	0.0002174132529
816	0.0002169685852
817	0.0002165486134
818	0.0002156489754
819	0.0002145097428
820	0.000214436975
821	0.0002130323006
822	0.0002128286584
823	0.0002118129867
824	0.0002116010568
825	0.0002115545339
826	0.0002114981585
827	0.0002110931182
828	0.0002089567609
829	0.0002073154032
830	0.0002058625893
831	0.0002058149042
832	0.000204986206
833	0.0002047542262
834	0.000204258379
835	0.0002042203215
836	0.0002038115025
837	0.0002026270379
838	0.0002020113926
839	0.0002006583336
840	0.0002002566178
841	0.000200200379
842	0.0001999120331
843	0.0001988008656
844	0.0001986844238
845	0.0001981189149
846	0.0001973522925
847	0.0001961666937
848	0.0001954392283
849	0.0001953022455
850	0.0001950391043
851	0.0001950129192
852	0.0001936160389
853	0.0001935952048
854	0.0001928836035
855	0.0001919350992
856	0.0001913122666
857	0.0001902988351
858	0.0001898333135
859	0.0001893216243
860	0.0001884554146
861	0.000188423765
862	0.0001882194845
863	0.0001881921286
864	0.0001877499371
865	0.0001874156885
866	0.0001873650039
867	0.0001871587314
868	0.0001867157326
869	0.000185752788
870	0.0001854752472
871	0.0001854146999
872	0.0001851568535
873	0.0001851071153
874	0.0001843978461
875	0.0001842188894
876	0.000183936438
877	0.0001836741284
878	0.0001827112198
879	0.000182310613
880	0.0001815342364
881	0.0001813070554
882	0.0001804575796
883	0.0001796754009
884	0.0001796271787
885	0.0001795869425
886	0.0001792204357
887	0.0001783707827
888	0.0001781024972
889	0.0001779795514
890	0.0001777130039
891	0.0001775642246
892	0.0001770701126
893	0.0001770250054
894	0.0001769576603
895	0.0001763751262
896	0.0001758398676
897	0.000175462346
898	0.0001748790629
899	0.0001748023374
900	0.0001746784745
901	0.0001744707886
902	0.0001743219892
903	0.0001740445216
904	0.000173326719
905	0.0001731827717
906	0.0001731287343
907	0.0001720972074
908	0.0001720544357
909	0.0001713430453
910	0.0001708604458
911	0.0001698800565
912	0.0001698500762
913	0.000169579909
914	0.0001690639132
915	0.0001681448393
916	0.0001681085855
917	0.0001678857115
918	0.0001675721679
919	0.0001674562482
920	0.0001669943128
921	0.0001668249421
922	0.0001664917346
923	0.0001655353128
924	0.0001653414007
925	0.0001649739744
926	0.0001646419693
927	0.0001641704038
928	0.000163956479
929	0.0001626946003
930	0.0001624707429
931	0.000162338536
932	0.0001619230174
933	0.0001617763554
934	0.0001615634683
935	0.0001601260603
936	0.0001595066586
937	0.0001593109193
938	0.0001589802738
939	0.0001585666885
940	0.0001579368273
941	0.0001575630623
942	0.0001573530681
943	0.0001567800855
944	0.0001563317466
945	0.0001559182045
946	0.0001553057164
947	0.0001545545248
948	0.00015427407
949	0.0001541442523
950	0.0001538324256
951	0.0001530740541
952	0.0001527411726
953	0.0001522458364
954	0.0001519871186
955	0.0001516185424
956	0.0001512281066
957	0.0001507545144
958	0.000150481119
959	0.0001501401453
960	0.0001500403692
961	0.0001494440902
962	0.0001491621286
963	0.0001488355309
964	0.0001486793856
965	0.00014848748
966	0.0001482916779
967	0.0001481669522
968	0.0001477881997
969	0.0001475975438
970	0.0001471501092
971	0.0001468029399
972	0.0001463633694
973	0.0001461512232
974	0.0001461091391
975	0.0001451286231
976	0.0001450685411
977	0.0001447936024
978	0.0001444622239
979	0.0001443988958
980	0.0001440843913
981	0.000143786335
982	0.0001434623315
983	0.0001433661281
984	0.0001433265365
985	0.0001431717243
986	0.0001425450596
987	0.0001420453731
988	0.0001420015862
989	0.0001418547186
990	0.0001416768531
991	0.0001413327914
992	0.0001406105128
993	0.0001402647252
994	0.0001400745807
995	0.0001400609549
996	0.0001393460743
997	0.000139156056
998	0.0001390738576
999	0.0001388870746
